runlist,dataset_id,dataset_label,geometry_id,expected_vertices,algorithm_id,method,bit_rule,bit_allocator,point_count,clean_point_count,contamination_id,contamination_mode,seed,frame_estimator,refinement,sort_seconds,output_hash,bits_axis,robust_fallback_used,miad,normalized_miad,m1_l1_locality,l1_locality,m1_l1_status,m1_l1_sampled,m1_l1_sample_size,m1_l1_sampled_status,m1_l2_locality,l2_locality,m1_l2_status,m1_l2_sampled,m1_l2_sample_size,m1_l2_sampled_status,recall_8_64,recall_8_64_status,recall_8_64_sampled,recall_8_64_sample_size,recall_8_64_sampled_status,peak_rss_kb,block_read_mean,block_read_p95,cache_references,cache_misses,cache_miss_rate,perf_status,kendall_tau_clean,frame_angle_rad
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,0,none,all,0.4684856270905584,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,185272.0,0.01582984575621818,0.03329858151978849,2961873,167837,0.05666583273489444,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,1,none,all,0.47816474991850555,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,186552.0,0.01582984575621818,0.03329858151978849,2500083,168319,0.06732536479788871,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,2,none,all,0.47172563802450895,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,187320.0,0.01582984575621818,0.03329858151978849,2640121,167109,0.06329596257141244,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,3,none,all,0.4798442330211401,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,188856.0,0.01582984575621818,0.03329858151978849,2454407,164797,0.06714330589832901,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,4,none,all,0.47873246495146304,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,189880.0,0.01582984575621818,0.03329858151978849,2549792,170757,0.06696899198052234,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,0,none,all,0.47211449302267283,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,191072.0,0.01582984575621818,0.03329858151978849,2773555,178620,0.06440110255610579,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,1,none,all,0.476043394068256,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,192608.0,0.01582984575621818,0.03329858151978849,2407996,166852,0.0692908127754365,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,2,none,all,0.47240075597073883,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,194144.0,0.01582984575621818,0.03329858151978849,2673190,165559,0.061933121102503,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,3,none,all,0.46812432806473225,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,195936.0,0.01582984575621818,0.03329858151978849,2438334,165052,0.0676904804674011,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,4,none,all,0.48164673894643784,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,197216.0,0.01582984575621818,0.03329858151978849,2922065,184896,0.0632757998196481,ok,1.0,
